feature_key,count
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4538|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4685|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4685|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4685|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4685|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4856|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4856|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4856|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|147.32.80.9|147.32.84.165|17|62|0|0|0|0|53|4857,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4856|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1097|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1097|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1097|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1097|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1248|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1248|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1248|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1248|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1373|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1374|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1374|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1374|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1374|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1541|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1541|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1541|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1541|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1664|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1664|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1664|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1664|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1835|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1835|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1835|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1835|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1934|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1934|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1934|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1934|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2109|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2109|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2109|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2109|A|65534|0|0,1
08:00:27:b5:b7:19|54:52:00:00:00:01|147.32.84.79|147.32.84.165|17|64|0|0|0|0|60034|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2250|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2250|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2250|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|147.32.80.9|147.32.84.165|17|62|0|0|0|0|53|2251,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2250|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2486|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2486|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2486|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2486|A|65534|0|0,1
08:00:27:b5:b7:19|00:12:3f:79:0a:65|147.32.84.171|147.32.84.165|6|64|139|2547|SA|5840|0|0,1
08:00:27:b5:b7:19|00:12:3f:79:0a:65|147.32.84.171|147.32.84.165|6|64|139|2547|A|5840|0|0,1
08:00:27:b5:b7:19|00:12:3f:79:0a:65|147.32.84.171|147.32.84.165|6|64|139|2547|PA|5840|0|0,1
08:00:27:b5:b7:19|00:12:3f:79:0a:65|147.32.84.171|147.32.84.165|6|64|139|2547|PA|6432|0|0,1
08:00:27:b5:b7:19|00:12:3f:79:0a:65|147.32.84.171|147.32.84.165|6|64|139|2547|PA|7504|0|0,1
08:00:27:b5:b7:19|00:12:3f:79:0a:65|147.32.84.171|147.32.84.165|6|64|139|2547|FA|8576|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2672|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2672|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2672|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2672|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2841|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2841|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2841|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2841|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3042|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3042|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3042|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3042|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3223|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3223|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3223|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3223|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3431|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3431|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3431|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3431|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3598|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3598|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3598|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3598|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3835|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3835|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3835|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|147.32.80.9|147.32.84.165|17|62|0|0|0|0|53|3836,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3835|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3979|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3979|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3979|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3979|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4166|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4166|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4166|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4166|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4285|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4286|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4286|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4286|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4286|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4447|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4447|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4447|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4447|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4984|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4984|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4984|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4984|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1114|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1115|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1115|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1115|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1115|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1244|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1245|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1245|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1245|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1245|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1420|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1420|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1420|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|147.32.80.9|147.32.84.165|17|62|0|0|0|0|53|1421,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1420|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1580|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1580|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1580|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1580|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1697|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1697|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1697|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1932|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1932|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1932|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1932|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2105|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2105|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2105|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2105|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2240|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2240|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2240|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2240|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2405|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2405|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2405|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2405|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2598|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2598|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2598|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2598|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2817|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2817|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2817|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2817|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|147.32.80.9|147.32.84.165|17|62|0|0|0|0|53|3049,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3302|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3302|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3302|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3302|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3540|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3540|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3540|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3540|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3735|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3735|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3735|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3735|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3980|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3980|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3980|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3980|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4145|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4145|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4145|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4145|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4316|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4317|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4317|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4317|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4317|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4526|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4526|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4526|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4526|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4679|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4679|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4679|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|147.32.80.9|147.32.84.165|17|62|0|0|0|0|53|4680,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4679|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4791|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4791|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4791|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4791|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1052|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1052|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1052|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1052|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1277|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1277|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1277|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1277|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1364|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1364|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1364|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1364|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1545|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1546|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1546|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1546|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1546|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1779|SA|65535|0|0,1
