feature_key,count
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|85.190.0.3|6|128|3128|40713|RA|0|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|85.190.0.3|6|128|3128|35235|RA|0|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|85.190.0.3|6|128|8000|52864|RA|0|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|85.190.0.3|6|128|8000|49199|RA|0|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|85.190.0.3|6|128|8000|34359|RA|0|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|85.190.0.3|6|128|80|38526|RA|0|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|85.190.0.3|6|128|8080|38504|RA|0|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|85.190.0.3|6|128|1080|44107|RA|0|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|85.190.0.3|6|128|3128|34987|RA|0|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|85.190.0.3|6|128|80|51837|RA|0|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|85.190.0.3|6|128|3128|48155|RA|0|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|85.190.0.3|6|128|6588|38999|RA|0|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|85.190.0.3|6|128|8080|46388|RA|0|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|85.190.0.3|6|128|8080|56192|RA|0|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|85.190.0.3|6|128|80|38244|RA|0|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|85.190.0.3|6|128|8080|51330|RA|0|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|85.190.0.3|6|128|8000|59577|RA|0|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|85.190.0.3|6|128|1080|34479|RA|0|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|85.190.0.3|6|128|80|51876|RA|0|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|130.239.18.172|6|128|1039|6667|PA|63234|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|130.239.18.172|6|128|1039|6667|A|63160|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|130.239.18.172|6|128|1039|6667|PA|64167|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|130.239.18.172|6|128|1039|6667|PA|64101|0|0,1
08:00:27:b5:b7:19|54:52:00:00:00:01|147.32.84.79|147.32.84.165|17|64|0|0|0|0|36654|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|195.113.232.98|6|128|1040|80|S|64240|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|195.113.232.98|147.32.84.165|6|56|80|1040|SA|5840|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|195.113.232.98|6|128|1040|80|PA|64240|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|195.113.232.98|147.32.84.165|6|56|80|1040|A|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|195.113.232.98|147.32.84.165|6|56|80|1040|PA|5840|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|195.113.232.98|6|128|1040|80|A|64051|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|147.32.96.45|147.32.84.165|6|56|2073|21|S|5840|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|147.32.96.45|6|128|21|2073|RA|0|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|147.32.96.45|147.32.84.165|6|56|2074|21|S|5840|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|147.32.96.45|6|128|21|2074|RA|0|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|147.32.96.45|147.32.84.165|6|56|2075|21|S|5840|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|147.32.96.45|6|128|21|2075|RA|0|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|130.239.18.172|6|128|1039|6667|A|63932|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|192.168.88.121|17|128|0|0|0|0|137|59862,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|130.239.18.172|6|128|1039|6667|A|63485|0|0,1
00:1e:49:db:19:c3|08:00:27:b5:b7:19|147.32.84.165|130.239.18.172|6|128|1039|6667|PA|63213|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|86.65.39.15|147.32.84.165|6|54|6667|1037|SA|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|86.65.39.15|147.32.84.165|6|54|44048|113|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|86.65.39.15|147.32.84.165|6|54|44048|113|PA|46|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|86.65.39.15|147.32.84.165|6|54|44048|113|FA|46|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|56380|8000|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|34005|3128|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|48643|3128|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|35785|8000|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|54259|8000|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|40087|80|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|50041|80|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|49874|1080|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|48917|8080|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|47564|8080|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|35303|3128|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|60562|3128|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|53496|6588|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|58510|80|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|34388|8080|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|37444|8080|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|34521|8000|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|54728|80|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|48184|1080|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|53234|80|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|38580|3128|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|51721|9999|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|50756|1182|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|60840|8888|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|38379|9000|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|44460|3883|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|42000|10080|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|41426|4480|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|59554|8082|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|43226|1337|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|47813|4480|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|45191|443|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|40321|9090|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|48958|1025|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|51163|8080|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|50837|3128|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|60914|6588|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|37256|8000|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|51364|3127|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|53170|81|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|37016|443|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|59976|8080|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|37034|9100|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|44409|8090|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|36760|23|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|45734|808|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|40791|1080|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|51044|9090|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|44493|808|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|55246|1025|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|54252|6588|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|58774|6663|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|44981|1080|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|59706|1081|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|36958|80|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|42911|3128|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|56660|8080|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|56791|8081|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|60199|81|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|46488|443|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|51987|23|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|34230|9090|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|38446|8080|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|49408|9100|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|43283|8888|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|53356|3246|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|37777|8000|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|39831|3246|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|85.190.0.3|147.32.84.165|6|54|58341|80|S|5840|0|0,1
08:00:27:b5:b7:19|54:52:00:00:00:01|147.32.84.79|147.32.84.165|17|64|0|0|0|0|32806|0,1
08:00:27:b5:b7:19|00:12:3f:79:0a:65|147.32.84.171|147.32.84.165|6|64|139|1042|SA|5840|0|0,1
08:00:27:b5:b7:19|00:12:3f:79:0a:65|147.32.84.171|147.32.84.165|6|64|139|1042|A|5840|0|0,1
08:00:27:b5:b7:19|00:12:3f:79:0a:65|147.32.84.171|147.32.84.165|6|64|139|1042|PA|5840|0|0,1
08:00:27:b5:b7:19|00:12:3f:79:0a:65|147.32.84.171|147.32.84.165|6|64|139|1042|PA|6432|0|0,1
08:00:27:b5:b7:19|00:12:3f:79:0a:65|147.32.84.171|147.32.84.165|6|64|139|1042|PA|7504|0|0,1
08:00:27:b5:b7:19|00:12:3f:79:0a:65|147.32.84.171|147.32.84.165|6|64|139|1042|FA|8576|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1040|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1040|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1040|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1040|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|147.32.80.9|147.32.84.165|17|62|0|0|0|0|53|1041,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|147.32.80.9|147.32.84.165|17|62|0|0|0|0|53|1042,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1043|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1043|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1043|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1043|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|195.113.232.73|147.32.84.165|6|56|80|1039|FA|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|147.32.96.45|147.32.84.165|6|56|2093|21|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|147.32.96.45|147.32.84.165|6|56|2094|21|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1256|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1256|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1256|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1256|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1413|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1413|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1413|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|147.32.96.45|147.32.84.165|6|56|2096|21|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1542|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1543|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1543|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1543|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1543|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1710|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1711|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1711|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1711|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1711|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1878|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1878|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1878|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|1878|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|147.32.96.45|147.32.84.165|6|56|2097|21|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|147.32.96.45|147.32.84.165|6|56|2098|21|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|147.32.96.45|147.32.84.165|6|56|2099|21|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|147.32.96.45|147.32.84.165|6|56|2100|21|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2039|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2039|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2039|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2039|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2222|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2222|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2222|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2222|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2403|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2403|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2403|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2736|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2736|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2736|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|147.32.96.45|147.32.84.165|6|56|2101|21|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|147.32.96.45|147.32.84.165|6|56|2102|21|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|147.32.96.45|147.32.84.165|6|56|2103|21|S|5840|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|2938|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3047|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3048|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3048|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3048|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3048|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3235|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3235|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3235|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3235|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|147.32.80.9|147.32.84.165|17|62|0|0|0|0|53|3236,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3554|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3554|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3554|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3741|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3741|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3741|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3741|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3914|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3914|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3914|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|3914|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4073|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4074|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4074|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4074|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4074|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4297|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4298|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4298|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4298|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4298|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4465|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4465|PA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4465|FPA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4465|A|65534|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4656|SA|65535|0|0,1
08:00:27:b5:b7:19|00:1e:49:db:19:c3|91.212.135.158|147.32.84.165|6|48|5678|4656|PA|65535|0|0,1
