key,count
"((np.float64(256079677908304.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(1249757712.0), np.float64(6.0), np.float64(128.0), np.float64(10773.0), np.float64(993.0), np.float64(24.0), np.float64(16212.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(167746769787822.0), np.float64(90520731479020.0), np.float64(2048.0), np.float64(2211115121.0), np.float64(2211115109.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(41874.0), np.float64(16.0), np.float64(59.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(167746769803311.0), np.float64(256079677908304.0), np.float64(2048.0), np.float64(2918993752.0), np.float64(2211115158.0), np.float64(6.0), np.float64(80.0), np.float64(443.0), np.float64(41454.0), np.float64(17.0), np.float64(29.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298634.0), np.float64(3497393012.0), np.float64(6.0), np.float64(64.0), np.float64(56559.0), np.float64(443.0), np.float64(16.0), np.float64(6123.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(1101088686332.0), np.float64(26403105085226.0), np.float64(2048.0), np.float64(2211115788.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(57922.0), np.float64(5355.0)), 0)",1
"((np.float64(167746769803311.0), np.float64(256079677908304.0), np.float64(2048.0), np.float64(2211116037.0), np.float64(2211115158.0), np.float64(17.0), np.float64(63.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(53.0), np.float64(1680.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298634.0), np.float64(3497393012.0), np.float64(6.0), np.float64(64.0), np.float64(56559.0), np.float64(443.0), np.float64(16.0), np.float64(5429.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(1101088686332.0), np.float64(132129495164089.0), np.float64(2048.0), np.float64(2211115785.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(65263.0), np.float64(5355.0)), 0)",1
"((np.float64(56294136414211.0), np.float64(203178706755348.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(59468.0), np.float64(5355.0)), 0)",1
"((np.float64(56294136414211.0), np.float64(203050739704675.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(55663.0), np.float64(5355.0)), 0)",1
"((np.float64(167746769787822.0), np.float64(90520731479020.0), np.float64(2048.0), np.float64(2211115121.0), np.float64(2211115109.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(41595.0), np.float64(16.0), np.float64(19.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(56294136414211.0), np.float64(132129495139863.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(52069.0), np.float64(5355.0)), 0)",1
"((np.float64(1101088686332.0), np.float64(132129495154555.0), np.float64(2048.0), np.float64(2211115825.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(62784.0), np.float64(5355.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298634.0), np.float64(3497393012.0), np.float64(6.0), np.float64(64.0), np.float64(56577.0), np.float64(443.0), np.float64(16.0), np.float64(5462.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(3516189993.0), np.float64(6.0), np.float64(64.0), np.float64(34177.0), np.float64(443.0), np.float64(16.0), np.float64(370.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(1101088686332.0), np.float64(132129495139863.0), np.float64(2048.0), np.float64(2211115613.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(58067.0), np.float64(5355.0)), 0)",1
"((np.float64(203050739936115.0), np.float64(256079677908304.0), np.float64(2048.0), np.float64(2322335252.0), np.float64(2211115094.0), np.float64(6.0), np.float64(45.0), np.float64(443.0), np.float64(2115.0), np.float64(24.0), np.float64(63.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(2211116037.0), np.float64(17.0), np.float64(64.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(6761.0), np.float64(53.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(3627733537.0), np.float64(168298674.0), np.float64(6.0), np.float64(54.0), np.float64(443.0), np.float64(52390.0), np.float64(24.0), np.float64(341.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(203050739702946.0), np.float64(256079677908304.0), np.float64(2048.0), np.float64(2211116035.0), np.float64(2211115095.0), np.float64(17.0), np.float64(63.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(53.0), np.float64(62702.0)), 0)",1
"((np.float64(203050739702946.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(2211115095.0), np.float64(6.0), np.float64(128.0), np.float64(22.0), np.float64(42128.0), np.float64(16.0), np.float64(5280.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(1249763840.0), np.float64(6.0), np.float64(64.0), np.float64(57919.0), np.float64(443.0), np.float64(16.0), np.float64(314.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(3627736046.0), np.float64(6.0), np.float64(64.0), np.float64(47632.0), np.float64(443.0), np.float64(16.0), np.float64(2313.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(90520731923714.0), np.float64(8796755037282.0), np.float64(2048.0), np.float64(167772687.0), np.float64(1249711711.0), np.float64(17.0), np.float64(128.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(53777.0), np.float64(443.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(921056583.0), np.float64(6.0), np.float64(64.0), np.float64(53451.0), np.float64(80.0), np.float64(16.0), np.float64(1372.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(1101088686332.0), np.float64(203178706755348.0), np.float64(2048.0), np.float64(2211115193.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(60322.0), np.float64(5355.0)), 0)",1
"((np.float64(1101088686332.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(55780.0), np.float64(5355.0)), 0)",1
"((np.float64(56294136414211.0), np.float64(203178706755348.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(53541.0), np.float64(5355.0)), 0)",1
"((np.float64(1101088686332.0), np.float64(132129495139863.0), np.float64(2048.0), np.float64(2211115613.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(62927.0), np.float64(5355.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(2915177579.0), np.float64(6.0), np.float64(64.0), np.float64(44157.0), np.float64(443.0), np.float64(16.0), np.float64(17676.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298626.0), np.float64(3488736212.0), np.float64(6.0), np.float64(64.0), np.float64(33819.0), np.float64(80.0), np.float64(16.0), np.float64(1428.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298626.0), np.float64(3488738480.0), np.float64(6.0), np.float64(64.0), np.float64(43465.0), np.float64(80.0), np.float64(16.0), np.float64(644.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(2211116037.0), np.float64(17.0), np.float64(64.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(3557.0), np.float64(53.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(3103972489.0), np.float64(168298634.0), np.float64(6.0), np.float64(51.0), np.float64(80.0), np.float64(43536.0), np.float64(17.0), np.float64(2048.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(1101088686332.0), np.float64(153253288475.0), np.float64(2048.0), np.float64(2211115098.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(61250.0), np.float64(5355.0)), 0)",1
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(4491.0), np.float64(50598.0), np.float64(16.0), np.float64(32767.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(1101088686332.0), np.float64(132129495154555.0), np.float64(2048.0), np.float64(2211115825.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(50240.0), np.float64(5355.0)), 0)",1
"((np.float64(56294136414211.0), np.float64(132129495164089.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(52809.0), np.float64(5355.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298634.0), np.float64(3497393012.0), np.float64(6.0), np.float64(64.0), np.float64(56577.0), np.float64(443.0), np.float64(16.0), np.float64(18951.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(167746769803311.0), np.float64(256079677908304.0), np.float64(2048.0), np.float64(1209359291.0), np.float64(2211115158.0), np.float64(6.0), np.float64(52.0), np.float64(443.0), np.float64(58191.0), np.float64(16.0), np.float64(31.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(167746769803311.0), np.float64(93042766637506.0), np.float64(2048.0), np.float64(2211115080.0), np.float64(2211115158.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(44483.0), np.float64(24.0), np.float64(512.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(56294136414211.0), np.float64(203178706755348.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(61844.0), np.float64(5355.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(3488738480.0), np.float64(168298626.0), np.float64(6.0), np.float64(46.0), np.float64(80.0), np.float64(43517.0), np.float64(24.0), np.float64(243.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298674.0), np.float64(3627733038.0), np.float64(6.0), np.float64(64.0), np.float64(38264.0), np.float64(443.0), np.float64(16.0), np.float64(10263.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1249763872.0), np.float64(168298634.0), np.float64(6.0), np.float64(49.0), np.float64(443.0), np.float64(33832.0), np.float64(16.0), np.float64(350.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(256079677908304.0), np.float64(203050739936115.0), np.float64(2048.0), np.float64(2211115094.0), np.float64(2259293057.0), np.float64(6.0), np.float64(128.0), np.float64(1529.0), np.float64(443.0), np.float64(16.0), np.float64(63542.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(1101088686332.0), np.float64(132129495162552.0), np.float64(2048.0), np.float64(2211115078.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(53610.0), np.float64(5355.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298634.0), np.float64(1264950028.0), np.float64(6.0), np.float64(64.0), np.float64(43336.0), np.float64(22.0), np.float64(24.0), np.float64(10112.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(3516189993.0), np.float64(6.0), np.float64(64.0), np.float64(34177.0), np.float64(443.0), np.float64(16.0), np.float64(4249.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(3627733550.0), np.float64(168298674.0), np.float64(6.0), np.float64(57.0), np.float64(443.0), np.float64(39784.0), np.float64(4.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298634.0), np.float64(1755075033.0), np.float64(6.0), np.float64(64.0), np.float64(35198.0), np.float64(443.0), np.float64(24.0), np.float64(816.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(203050739702946.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(2211115095.0), np.float64(6.0), np.float64(128.0), np.float64(22.0), np.float64(42128.0), np.float64(16.0), np.float64(3748.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(167746769787822.0), np.float64(2048.0), np.float64(2211115109.0), np.float64(1310672436.0), np.float64(6.0), np.float64(64.0), np.float64(34392.0), np.float64(80.0), np.float64(2.0), np.float64(29200.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(2211116037.0), np.float64(168296458.0), np.float64(17.0), np.float64(63.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(53.0), np.float64(4536.0)), 1)",1
"((np.float64(56294136414211.0), np.float64(132129495162552.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(54604.0), np.float64(5355.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298634.0), np.float64(3497393012.0), np.float64(6.0), np.float64(64.0), np.float64(56577.0), np.float64(443.0), np.float64(16.0), np.float64(3548.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(1101088686332.0), np.float64(132129495154555.0), np.float64(2048.0), np.float64(2211115825.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(63836.0), np.float64(5355.0)), 0)",1
"((np.float64(56294136414211.0), np.float64(132129495154555.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(50687.0), np.float64(5355.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298634.0), np.float64(3438079652.0), np.float64(6.0), np.float64(64.0), np.float64(46459.0), np.float64(1566.0), np.float64(16.0), np.float64(51520.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(256079677908304.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(1488159192.0), np.float64(6.0), np.float64(128.0), np.float64(16898.0), np.float64(31724.0), np.float64(24.0), np.float64(258.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298634.0), np.float64(3497393012.0), np.float64(6.0), np.float64(64.0), np.float64(56576.0), np.float64(443.0), np.float64(16.0), np.float64(18045.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(3516189993.0), np.float64(6.0), np.float64(64.0), np.float64(34177.0), np.float64(443.0), np.float64(16.0), np.float64(217.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298626.0), np.float64(3488738480.0), np.float64(6.0), np.float64(64.0), np.float64(43464.0), np.float64(80.0), np.float64(16.0), np.float64(4959.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298626.0), np.float64(398644782.0), np.float64(6.0), np.float64(64.0), np.float64(35857.0), np.float64(443.0), np.float64(16.0), np.float64(251.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(1101088686332.0), np.float64(132129495164089.0), np.float64(2048.0), np.float64(2211115785.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(54010.0), np.float64(5355.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1367985604.0), np.float64(168298630.0), np.float64(6.0), np.float64(114.0), np.float64(23528.0), np.float64(41106.0), np.float64(16.0), np.float64(64615.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(4494.0), np.float64(50601.0), np.float64(16.0), np.float64(30947.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(56294136414211.0), np.float64(153253288475.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(54209.0), np.float64(5355.0)), 0)",1
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(4494.0), np.float64(50601.0), np.float64(16.0), np.float64(12102.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(167746769787822.0), np.float64(90520731479020.0), np.float64(2048.0), np.float64(2211115121.0), np.float64(2211115109.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(41562.0), np.float64(24.0), np.float64(15.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(3438079652.0), np.float64(168298634.0), np.float64(6.0), np.float64(37.0), np.float64(1774.0), np.float64(40097.0), np.float64(16.0), np.float64(5186.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(56294136414211.0), np.float64(203178706755348.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(56580.0), np.float64(5355.0)), 0)",1
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(4494.0), np.float64(50601.0), np.float64(16.0), np.float64(9606.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(281474976710655.0), np.float64(132129495150227.0), np.float64(2048.0), np.float64(2211115125.0), np.float64(4294967295.0), np.float64(17.0), np.float64(128.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(51324.0), np.float64(10505.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(3516189963.0), np.float64(168296458.0), np.float64(6.0), np.float64(51.0), np.float64(443.0), np.float64(35271.0), np.float64(24.0), np.float64(568.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(281474976710655.0), np.float64(132129495150227.0), np.float64(2048.0), np.float64(2211115125.0), np.float64(4294967295.0), np.float64(17.0), np.float64(128.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(65335.0), np.float64(10505.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298626.0), np.float64(3488736212.0), np.float64(6.0), np.float64(64.0), np.float64(33803.0), np.float64(80.0), np.float64(16.0), np.float64(4597.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(3352565933.0), np.float64(6.0), np.float64(64.0), np.float64(54334.0), np.float64(443.0), np.float64(16.0), np.float64(781.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(203050739702946.0), np.float64(256079677908304.0), np.float64(2048.0), np.float64(2918999067.0), np.float64(2211115095.0), np.float64(6.0), np.float64(76.0), np.float64(443.0), np.float64(26957.0), np.float64(16.0), np.float64(1248.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(1101088686332.0), np.float64(153253288475.0), np.float64(2048.0), np.float64(2211115098.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(57935.0), np.float64(5355.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(2211055107.0), np.float64(17.0), np.float64(64.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(54307.0), np.float64(53.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298626.0), np.float64(3488738480.0), np.float64(6.0), np.float64(64.0), np.float64(43503.0), np.float64(80.0), np.float64(16.0), np.float64(4855.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(167746769787822.0), np.float64(256079677908304.0), np.float64(2048.0), np.float64(1822996960.0), np.float64(2211115109.0), np.float64(6.0), np.float64(50.0), np.float64(80.0), np.float64(55745.0), np.float64(24.0), np.float64(236.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(3352565933.0), np.float64(6.0), np.float64(64.0), np.float64(54563.0), np.float64(443.0), np.float64(16.0), np.float64(7370.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(203050739702946.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(2211115095.0), np.float64(6.0), np.float64(128.0), np.float64(52852.0), np.float64(6065.0), np.float64(16.0), np.float64(256.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(1101088686332.0), np.float64(132129495139863.0), np.float64(2048.0), np.float64(2211115613.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(55626.0), np.float64(5355.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298634.0), np.float64(3497393012.0), np.float64(6.0), np.float64(64.0), np.float64(56571.0), np.float64(443.0), np.float64(16.0), np.float64(10943.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(4494.0), np.float64(50601.0), np.float64(16.0), np.float64(21084.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(56294136414211.0), np.float64(132129495164089.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(56827.0), np.float64(5355.0)), 0)",1
"((np.float64(1101088686332.0), np.float64(153253288475.0), np.float64(2048.0), np.float64(2211115098.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(52282.0), np.float64(5355.0)), 0)",1
"((np.float64(56294136414211.0), np.float64(1098469641435.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(53252.0), np.float64(5355.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2918999067.0), np.float64(6.0), np.float64(128.0), np.float64(26957.0), np.float64(443.0), np.float64(24.0), np.float64(16275.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(203050739702946.0), np.float64(256079677908304.0), np.float64(2048.0), np.float64(2918999067.0), np.float64(2211115095.0), np.float64(6.0), np.float64(76.0), np.float64(443.0), np.float64(64842.0), np.float64(24.0), np.float64(795.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(56294136414211.0), np.float64(132129495164089.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(54795.0), np.float64(5355.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298634.0), np.float64(3497393012.0), np.float64(6.0), np.float64(64.0), np.float64(56571.0), np.float64(443.0), np.float64(16.0), np.float64(7187.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(1823419282.0), np.float64(6.0), np.float64(64.0), np.float64(60056.0), np.float64(80.0), np.float64(16.0), np.float64(6581.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(1101088686332.0), np.float64(132129495164089.0), np.float64(2048.0), np.float64(2211115785.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(62162.0), np.float64(5355.0)), 0)",1
"((np.float64(203050739702946.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(2211115095.0), np.float64(6.0), np.float64(128.0), np.float64(22.0), np.float64(42128.0), np.float64(24.0), np.float64(2178.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(4494.0), np.float64(50601.0), np.float64(16.0), np.float64(22800.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(1249711805.0), np.float64(6.0), np.float64(128.0), np.float64(19388.0), np.float64(443.0), np.float64(16.0), np.float64(16201.0), np.float64(0.0), np.float64(0.0)), 0)",1
